L4 | Tue Feb 16 16:37:22 2021 (695 ms) | general | New game starting up
L2 | Tue Feb 16 17:49:34 2021 (679 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:49:34 2021 (680 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:49:34 2021 (680 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (680 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (681 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:49:34 2021 (681 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L4 | Tue Feb 16 17:51:27 2021 (19 ms) | general | New game starting up
L4 | Tue Feb 16 17:51:27 2021 (19 ms) | general | Target game image size:  1280x720

L4 | Tue Feb 16 17:51:27 2021 (20 ms) | general | Ideal window dimensions:  1280x720

L4 | Tue Feb 16 17:51:27 2021 (20 ms) | general | Trying to start in window mode.
L4 | Tue Feb 16 17:51:27 2021 (20 ms) | general | Want to use largest window that fits on screen.
L4 | Tue Feb 16 17:51:27 2021 (20 ms) | general | Screen dimensions for largest-window mode:  1612x907

L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | The following frame rates are considered possible:
L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | 30 fps
L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | 60 fps
L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | 100 fps
L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | 120 fps
L4 | Tue Feb 16 17:51:27 2021 (21 ms) | general | 144 fps
L4 | Tue Feb 16 17:51:27 2021 (25 ms) | general | Current screen configuration is 1920x1080 with aspect ratio 1.77
L4 | Tue Feb 16 17:51:27 2021 (25 ms) | general | All resolutions available
L4 | Tue Feb 16 17:51:27 2021 (581 ms) | general | Successfully faked opening of audio for recording to file: 44100Hz

L1 | Tue Feb 16 17:51:27 2021 (581 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (583 ms) | general | CRITICAL ERROR:  TGA file graphics\instructions.tga does not exist
L4 | Tue Feb 16 17:51:27 2021 (585 ms) | general | OneLife client v256 (binV=256, dataV=0) starting up
L1 | Tue Feb 16 17:51:27 2021 (585 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (585 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (585 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (585 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (585 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (586 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (586 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_32_32.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (586 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_erased_32_32.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (587 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (588 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (589 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (590 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (590 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (591 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (591 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (591 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (591 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (591 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (591 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (592 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (592 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (594 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (595 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (595 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (595 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (595 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (595 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (595 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (595 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (595 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (595 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (595 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (596 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (596 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (596 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (596 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (597 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (597 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (597 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 17:51:27 2021 (597 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (597 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (598 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (598 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (598 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (598 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:51:27 2021 (598 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L4 | Tue Feb 16 17:52:03 2021 (762 ms) | general | New game starting up
L4 | Tue Feb 16 17:52:03 2021 (762 ms) | general | Target game image size:  1280x720

L4 | Tue Feb 16 17:52:03 2021 (763 ms) | general | Ideal window dimensions:  1280x720

L4 | Tue Feb 16 17:52:03 2021 (763 ms) | general | Trying to start in window mode.
L4 | Tue Feb 16 17:52:03 2021 (764 ms) | general | Want to use largest window that fits on screen.
L4 | Tue Feb 16 17:52:03 2021 (764 ms) | general | Screen dimensions for largest-window mode:  1612x907

L4 | Tue Feb 16 17:52:03 2021 (764 ms) | general | The following frame rates are considered possible:
L4 | Tue Feb 16 17:52:03 2021 (765 ms) | general | 30 fps
L4 | Tue Feb 16 17:52:03 2021 (765 ms) | general | 60 fps
L4 | Tue Feb 16 17:52:03 2021 (765 ms) | general | 100 fps
L4 | Tue Feb 16 17:52:03 2021 (765 ms) | general | 120 fps
L4 | Tue Feb 16 17:52:03 2021 (765 ms) | general | 144 fps
L4 | Tue Feb 16 17:52:03 2021 (769 ms) | general | Current screen configuration is 1920x1080 with aspect ratio 1.77
L4 | Tue Feb 16 17:52:03 2021 (769 ms) | general | All resolutions available
L4 | Tue Feb 16 17:52:04 2021 (323 ms) | general | Successfully faked opening of audio for recording to file: 44100Hz

L1 | Tue Feb 16 17:52:04 2021 (323 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (325 ms) | general | CRITICAL ERROR:  TGA file graphics\instructions.tga does not exist
L4 | Tue Feb 16 17:52:04 2021 (327 ms) | general | OneLife client v256 (binV=256, dataV=0) starting up
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (327 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (328 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_32_32.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (328 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_erased_32_32.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 17:52:04 2021 (329 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
